WATER_SYSTEM_ID,WATER_SYSTEM_NAME,FACILITY_NAME,FACILITY_NUMBER,FACILITY_TYPE,SAMPLING_POINT_NAME,SAMPLING_POINT_ID,ANALYTE_CLASS,ANALYTE_NAME,COLLECTED_ON,CONCENTRATION,UNIT_OF_MEASURE,MEASURED_VALUE,MCL,MCL_UOM,RESIDUAL_CHLORINE_AMOUNT,RESIDUAL_CHLORINE_METHOD,DISCLAIMER
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2019-07-26,14.000000000,UG/L,14.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2019-07-26,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2019-07-26,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2019-07-26,3.100000000,UG/L,3.100000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2019-07-26,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2019-07-26,12.000000000,UG/L,12.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2019-07-26,21.000000000,UG/L,21.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2019-07-26,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2019-07-26,26.000000000,UG/L,26.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2019-07-26,9.300000000,UG/L,9.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2019-07-26,3.200000000,UG/L,3.200000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2019-07-26,34.000000000,UG/L,34.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2019-10-03,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2019-10-03,29.000000000,UG/L,29.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2019-10-03,11.000000000,UG/L,11.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2019-10-03,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2020-01-02,2.900000000,UG/L,2.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2020-01-02,11.000000000,UG/L,11.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2020-01-02,15.000000000,UG/L,15.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2020-01-02,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2020-01-02,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2020-01-02,2.600000000,UG/L,2.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2020-01-02,29.000000000,UG/L,29.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2020-01-02,23.000000000,UG/L,23.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2019-10-03,2.800000000,UG/L,2.800000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2019-10-03,2.600000000,UG/L,2.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2019-10-03,8.500000000,UG/L,8.500000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2019-10-03,22.000000000,UG/L,22.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2019-10-03,16.000000000,UG/L,16.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2019-10-03,1.000000000,UG/L,1.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2019-10-03,8.000000000,UG/L,8.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2019-10-03,3.900000000,UG/L,3.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2020-04-02,3.000000000,UG/L,3.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2020-04-02,8.200000000,UG/L,8.200000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2020-04-02,13.000000000,UG/L,13.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2020-04-02,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2020-04-02,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2020-04-02,2.000000000,UG/L,2.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2020-04-02,24.000000000,UG/L,24.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2020-01-02,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2020-01-02,8.400000000,UG/L,8.400000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2020-01-02,2.600000000,UG/L,2.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2020-01-02,34.000000000,UG/L,34.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2020-04-02,26.000000000,UG/L,26.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2020-04-02,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2020-04-02,9.900000000,UG/L,9.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2020-04-02,2.900000000,UG/L,2.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2020-04-02,39.000000000,UG/L,39.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2020-07-01,15.000000000,UG/L,15.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2020-07-01,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2020-07-01,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2020-07-01,2.600000000,UG/L,2.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2020-07-01,3.000000000,UG/L,3.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2020-07-01,11.000000000,UG/L,11.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2020-07-01,30.000000000,UG/L,30.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2020-07-01,29.000000000,UG/L,29.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2020-07-01,20.000000000,UG/L,20.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2020-07-01,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2020-07-01,7.500000000,UG/L,7.500000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2020-07-01,2.200000000,UG/L,2.200000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2021-01-07,33.000000000,UG/L,33.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2021-01-07,8.900000000,UG/L,8.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2021-01-07,2.400000000,UG/L,2.400000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2021-01-07,22.000000000,UG/L,22.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2020-10-01,3.400000000,UG/L,3.400000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2020-10-01,5.400000000,UG/L,5.400000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2020-10-01,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2020-10-01,2.000000000,UG/L,2.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2020-10-01,1.300000000,UG/L,1.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2020-10-01,5.600000000,UG/L,5.600000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2020-10-01,3.900000000,UG/L,3.900000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2020-10-01,8.600000000,UG/L,8.600000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2020-10-01,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2020-10-01,1.600000000,UG/L,1.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2020-10-01,2.000000000,UG/L,2.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2020-10-01,21.000000000,UG/L,21.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2021-04-01,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2021-04-01,32.000000000,UG/L,32.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2021-04-01,2.300000000,UG/L,2.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2021-04-01,29.000000000,UG/L,29.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2021-04-01,21.000000000,UG/L,21.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2021-04-01,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2021-04-01,8.800000000,UG/L,8.800000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2021-04-01,2.500000000,UG/L,2.500000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2021-01-07,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2021-01-07,2.600000000,UG/L,2.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2021-01-07,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2021-01-07,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2021-01-07,2.200000000,UG/L,2.200000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2021-01-07,28.000000000,UG/L,28.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2021-01-07,10.000000000,UG/L,10.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2021-01-07,15.000000000,UG/L,15.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2021-04-01,3.100000000,UG/L,3.100000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2021-04-01,9.100000000,UG/L,9.100000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2021-04-01,17.000000000,UG/L,17.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2021-04-01,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2021-07-01,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2021-07-01,2.000000000,UG/L,2.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2021-07-01,1.100000000,UG/L,1.100000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2021-07-01,3.800000000,UG/L,3.800000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2021-07-01,1.800000000,UG/L,1.800000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2021-07-01,5.800000000,UG/L,5.800000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2021-07-01,12.000000000,UG/L,12.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2021-07-01,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2021-07-01,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2021-07-01,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2021-07-01,2.000000000,UG/L,2.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2021-07-01,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2021-10-04,2.200000000,UG/L,2.200000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2021-10-04,7.300000000,UG/L,7.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2021-10-04,9.900000000,UG/L,9.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2021-10-04,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2021-10-04,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2021-10-04,2.100000000,UG/L,2.100000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2021-10-04,19.000000000,UG/L,19.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2021-10-04,11.000000000,UG/L,11.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2021-10-04,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2021-10-04,6.000000000,UG/L,6.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2021-10-04,2.100000000,UG/L,2.100000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2021-10-04,19.000000000,UG/L,19.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DICHLOROACETIC ACID,2022-01-06,3.900000000,UG/L,3.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOCHLOROACETIC ACID,2022-01-06,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOCHLOROACETIC ACID,2022-01-06,1.700000000,UG/L,1.700000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOACETIC ACID,2022-01-06,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,MONOBROMOACETIC ACID,2022-01-06,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TRICHLOROACETIC ACID,2022-01-06,5.200000000,UG/L,5.200000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,TTHM,2022-01-06,24.000000000,UG/L,24.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,DIBROMOCHLOROMETHANE,2022-01-06,5.600000000,UG/L,5.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMODICHLOROMETHANE,2022-01-06,5.900000000,UG/L,5.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,BROMOFORM,2022-01-06,4.600000000,UG/L,4.600000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,AINAKEA RD. HYD. 111,908,Disinfectant By Product,CHLOROFORM,2022-01-06,8.200000000,UG/L,8.200000000,1.000000000,UG/L     ,,,
